Fecha,Región,Provincia,Distrito,Establecimiento,Tipo_Combustible,Precio_Soles_Galon
2026-08-24,La Libertad,Pataz,Parcoy,GRIFO JURADO EIRL,Gasolina Regular,21.00
2026-08-24,La Libertad,Pataz,Parcoy,INVERSIONES Y COMBUSTIBLES KML EIRL,Gasolina Regular,23.50
2026-08-24,La Libertad,Pataz,Parcoy,REPRESENTACIONES EL ALFARERO I S.A.C.,Gasolina Regular,22.50
2026-08-24,La Libertad,Pataz,Pataz,ESTACION DE SERVICIOS RML S.A.C.,Diesel DB5,29.80
2026-08-24,La Libertad,Pataz,Pataz,INVERSIONES EL ENCONADO S.A.C.,Diesel DB5,26.00
2026-08-24,La Libertad,Pataz,Pataz,INVERSIONES EL ENCONADO S.A.C.,Gasolina Premium,23.50
2026-08-24,La Libertad,Pataz,Pataz,ESTACION DE SERVICIOS RML S.A.C.,Gasolina Regular,23.10
2026-08-24,La Libertad,Pataz,Pataz,INVERSIONES EL ENCONADO S.A.C.,Gasolina Regular,22.50
2026-08-24,La Libertad,Pataz,Tayabamba,CORPORACION SANTA FER S.A.C.,Diesel DB5,26.50
2026-08-24,La Libertad,Pataz,Tayabamba,ESTACIÓN DE SERVICIOS VIRGEN DEL ROSARIO S.A.C,Diesel DB5,26.00
2026-08-24,La Libertad,Pataz,Tayabamba,GRIFO AMANECER PATACINO S.A.C.,Diesel DB5,23.00
2026-08-24,La Libertad,Pataz,Tayabamba,INVERSIONES CHAGUALITO SRL,Diesel DB5,26.00
2026-08-24,La Libertad,Pataz,Tayabamba,NEGOCIOS E INVERSIONES LYSEN S.A.C.,Diesel DB5,27.00
2026-08-24,La Libertad,Pataz,Tayabamba,CORPORACION SANTA FER S.A.C.,Gasolina Premium,24.50
2026-08-24,La Libertad,Pataz,Tayabamba,CORPORACION SANTA FER S.A.C.,Gasolina Regular,24.00
2026-08-24,La Libertad,Pataz,Tayabamba,ESTACIÓN DE SERVICIOS VIRGEN DEL ROSARIO S.A.C,Gasolina Regular,23.00
2026-08-24,La Libertad,Pataz,Tayabamba,GRIFO AMANECER PATACINO S.A.C.,Gasolina Regular,25.00
2026-08-24,La Libertad,Pataz,Tayabamba,INVERSIONES CHAGUALITO SRL,Gasolina Regular,21.50
2026-08-24,La Libertad,Pataz,Tayabamba,NEGOCIOS E INVERSIONES LYSEN S.A.C.,Gasolina Regular,23.00
2026-08-24,La Libertad,Sanchez Carrion,Chugay,INVERSIONES Y TRANSPORTES ESTRELLA POLAR S.A.C.,Diesel DB5,25.50
2026-08-24,La Libertad,Sanchez Carrion,Chugay,INVERSIONES Y TRANSPORTES ESTRELLA POLAR S.A.C.,Gasolina Regular,23.00
2026-08-24,La Libertad,Sanchez Carrion,Cochorco,CORPORACION CHAGUALITO S.A.C.,Diesel DB5,29.80
2026-08-24,La Libertad,Sanchez Carrion,Cochorco,CORPORACION CHAGUALITO S.A.C.,Gasolina Premium,26.30
2026-08-24,La Libertad,Sanchez Carrion,Cochorco,CORPORACION CHAGUALITO S.A.C.,Gasolina Regular,23.10
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,CORPORACION HUAMACHUCO ENERGY S.A.C,Diesel DB5,26.39
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,EE.SS SANTISTEBAN,Diesel DB5,26.20
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERIVICOS COLPACK SAC,Diesel DB5,26.80
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS DIEGO CUBA E.I.R.L.,Diesel DB5,26.80
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS GENERALES ROALDI S.A.C.,Diesel DB5,25.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS JUAN VILLARREAL,Diesel DB5,25.20
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS JUANCJUMER S.A.C.,Diesel DB5,26.80
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS MARVISALINAS S.A.C.,Diesel DB5,25.30
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS PALOMINO DIAZ S.A.C.,Diesel DB5,26.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS YESSENIA S.A.C.,Diesel DB5,24.70
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFO FORTUNA,Diesel DB5,26.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFO SAN JUAN S.A,Diesel DB5,26.80
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFOS PRIXVALSAC,Diesel DB5,25.90
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES CHAMIZ E.I.R.L,Diesel DB5,24.98
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES MODASA E.I.R.L.,Diesel DB5,26.48
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES Y MULTISERVICIOS SAMUEL ETÓ S.A.C.,Diesel DB5,25.10
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,MULTISERVICIOS SALINAS VASQUEZ MGA S.A.C.,Diesel DB5,25.30
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,MULTISERVICIOS YANASARA S.A.C.,Diesel DB5,25.10
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ROSA JUANA LLAURY VILLANUEVA,Diesel DB5,25.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,SERVICENTROS MARIELENA S.A.C.,Diesel DB5,25.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,SERVICIOS GENERALES ELJEZA & MAELSA S.A.C.,Diesel DB5,25.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,CORPORACION HUAMACHUCO ENERGY S.A.C,Gasolina Premium,23.39
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,EE.SS SANTISTEBAN,Gasolina Premium,23.60
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERIVICOS COLPACK SAC,Gasolina Premium,23.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS DIEGO CUBA E.I.R.L.,Gasolina Premium,23.40
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS GENERALES ROALDI S.A.C.,Gasolina Premium,23.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS JUAN VILLARREAL,Gasolina Premium,23.00
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS JUANCJUMER S.A.C.,Gasolina Premium,23.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS MARVISALINAS S.A.C.,Gasolina Premium,23.20
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS PALOMINO DIAZ S.A.C.,Gasolina Premium,22.99
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS YESSENIA S.A.C.,Gasolina Premium,22.80
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFO FORTUNA,Gasolina Premium,22.89
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFO SAN JUAN S.A,Gasolina Premium,23.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFOS PRIXVALSAC,Gasolina Premium,23.80
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES CHAMIZ E.I.R.L,Gasolina Premium,23.30
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES MODASA E.I.R.L.,Gasolina Premium,22.98
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,MULTISERVICIOS SALINAS VASQUEZ MGA S.A.C.,Gasolina Premium,23.20
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,MULTISERVICIOS YANASARA S.A.C.,Gasolina Premium,21.84
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ROSA JUANA LLAURY VILLANUEVA,Gasolina Premium,23.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,SERVICIOS GENERALES ELJEZA & MAELSA S.A.C.,Gasolina Premium,23.40
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,CORPORACION HUAMACHUCO ENERGY S.A.C,Gasolina Regular,22.39
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,EE.SS SANTISTEBAN,Gasolina Regular,22.80
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERIVICOS COLPACK SAC,Gasolina Regular,22.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS DIEGO CUBA E.I.R.L.,Gasolina Regular,22.40
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS GENERALES ROALDI S.A.C.,Gasolina Regular,22.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS JUAN VILLARREAL,Gasolina Regular,22.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS JUANCJUMER S.A.C.,Gasolina Regular,22.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS MARVISALINAS S.A.C.,Gasolina Regular,22.40
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS PALOMINO DIAZ S.A.C.,Gasolina Regular,21.99
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ESTACION DE SERVICIOS YESSENIA S.A.C.,Gasolina Regular,22.00
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFO FORTUNA,Gasolina Regular,21.89
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFO SAN JUAN S.A,Gasolina Regular,22.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,GRIFOS PRIXVALSAC,Gasolina Regular,22.30
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES CHAMIZ E.I.R.L,Gasolina Regular,22.30
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES MODASA E.I.R.L.,Gasolina Regular,21.98
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,INVERSIONES Y MULTISERVICIOS SAMUEL ETÓ S.A.C.,Gasolina Regular,21.20
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,MULTISERVICIOS SALINAS VASQUEZ MGA S.A.C.,Gasolina Regular,22.40
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,MULTISERVICIOS YANASARA S.A.C.,Gasolina Regular,20.37
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,ROSA JUANA LLAURY VILLANUEVA,Gasolina Regular,22.50
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,SERVICENTROS MARIELENA S.A.C.,Gasolina Regular,21.99
2026-08-24,La Libertad,Sanchez Carrion,Huamachuco,SERVICIOS GENERALES ELJEZA & MAELSA S.A.C.,Gasolina Regular,22.60
2026-08-24,La Libertad,Sanchez Carrion,Marcabal,CONSTRUCTORA RAMIREZ & AMADOR S.A.C.,Diesel DB5,25.50
2026-08-24,La Libertad,Sanchez Carrion,Marcabal,CONSTRUCTORA RAMIREZ & AMADOR S.A.C.,Gasolina Premium,21.20
2026-08-24,La Libertad,Sanchez Carrion,Marcabal,CONSTRUCTORA RAMIREZ & AMADOR S.A.C.,Gasolina Regular,21.50
2026-08-24,La Libertad,Sanchez Carrion,Sanagoran,ESTACION VALLE HERMOSO ENERGY S.A.C.,Diesel DB5,27.00
2026-08-24,La Libertad,Sanchez Carrion,Sanagoran,ESTACION VALLE HERMOSO ENERGY S.A.C.,Gasolina Premium,24.00
2026-08-24,La Libertad,Sanchez Carrion,Sanagoran,ESTACION VALLE HERMOSO ENERGY S.A.C.,Gasolina Regular,23.00
2026-08-24,La Libertad,Santiago De Chuco,Angasmarca,ORACIO MEDARDO VERA RAMOS,Diesel DB5,27.00
2026-08-24,La Libertad,Santiago De Chuco,Angasmarca,ORACIO MEDARDO VERA RAMOS,Gasolina Premium,25.00
2026-08-24,La Libertad,Santiago De Chuco,Angasmarca,ORACIO MEDARDO VERA RAMOS,Gasolina Regular,23.50
2026-08-24,La Libertad,Santiago De Chuco,Cachicadan,SERVICENTRO CACHICADAN E.I.R.L.,Diesel DB5,27.00
2026-08-24,La Libertad,Santiago De Chuco,Cachicadan,SERVICENTRO CACHICADAN E.I.R.L.,Gasolina Premium,26.00
2026-08-24,La Libertad,Santiago De Chuco,Cachicadan,SERVICENTRO CACHICADAN E.I.R.L.,Gasolina Regular,24.00
2026-08-24,La Libertad,Santiago De Chuco,Quiruvilca,INVERSIONES SELFA SERL,Diesel DB5,26.60
2026-08-24,La Libertad,Santiago De Chuco,Quiruvilca,SERVICENTRO PERZA S.A.C,Diesel DB5,26.00
2026-08-24,La Libertad,Santiago De Chuco,Quiruvilca,INVERSIONES SELFA SERL,Gasolina Premium,24.10
2026-08-24,La Libertad,Santiago De Chuco,Quiruvilca,SERVICENTRO PERZA S.A.C,Gasolina Premium,23.90
2026-08-24,La Libertad,Santiago De Chuco,Quiruvilca,INVERSIONES SELFA SERL,Gasolina Regular,23.10
2026-08-24,La Libertad,Santiago De Chuco,Quiruvilca,SERVICENTRO PERZA S.A.C,Gasolina Regular,22.90
2026-08-24,La Libertad,Santiago De Chuco,Santa Cruz De Chuca,TRANSPORTES Y ESTACION DE SERVICIOS PABLITO E.I.R.L.,Diesel DB5,26.50
2026-08-24,La Libertad,Santiago De Chuco,Santa Cruz De Chuca,TRANSPORTES Y ESTACION DE SERVICIOS PABLITO E.I.R.L.,Gasolina Regular,22.50
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,M & J SERVICIOS EMPRESARIALES S.R.L.,Diesel DB5,27.20
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,MULTINEGOCIOS EMPRESARIALES JHIRE S.A.C.,Diesel DB5,27.20
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,SERVICETRO DANIEL EL DULCE,Diesel DB5,27.50
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,ZAVALA PEREZ,Diesel DB5,27.00
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,SERVICETRO DANIEL EL DULCE,Gasolina Premium,24.50
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,ZAVALA PEREZ,Gasolina Premium,24.80
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,M & J SERVICIOS EMPRESARIALES S.R.L.,Gasolina Regular,24.00
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,MULTINEGOCIOS EMPRESARIALES JHIRE S.A.C.,Gasolina Regular,23.60
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,SERVICETRO DANIEL EL DULCE,Gasolina Regular,23.80
2026-08-24,La Libertad,Santiago De Chuco,Santiago De Chuco,ZAVALA PEREZ,Gasolina Regular,23.80
2026-08-24,La Libertad,Trujillo,El Porvenir,EE SS GASOLINAS DE AMERICA SAC,Diesel DB5,24.29
2026-08-24,La Libertad,Trujillo,El Porvenir,EMPRESA TRANSPORTES SALAVERRY EXPRESS SA,Diesel DB5,24.59
2026-08-24,La Libertad,Trujillo,El Porvenir,MAQUINARIAS Y NEGOCIOS DIESEL S.A.C.,Diesel DB5,23.99
2026-08-24,La Libertad,Trujillo,El Porvenir,MULTISERVICIOS WILMERCITO SAC,Diesel DB5,24.68
2026-08-24,La Libertad,Trujillo,El Porvenir,PETGASOL ENERGY E.I.R.L.,Diesel DB5,24.47
2026-08-24,La Libertad,Trujillo,El Porvenir,SERVICENTRO HIDROGAS S.A.C.,Diesel DB5,24.88
2026-08-24,La Libertad,Trujillo,El Porvenir,EE SS GASOLINAS DE AMERICA SAC,Gasolina Premium,20.99
2026-08-24,La Libertad,Trujillo,El Porvenir,EMPRESA TRANSPORTES SALAVERRY EXPRESS SA,Gasolina Premium,21.99
2026-08-24,La Libertad,Trujillo,El Porvenir,MAQUINARIAS Y NEGOCIOS DIESEL S.A.C.,Gasolina Premium,21.95
2026-08-24,La Libertad,Trujillo,El Porvenir,MULTISERVICIOS WILMERCITO SAC,Gasolina Premium,22.09
2026-08-24,La Libertad,Trujillo,El Porvenir,PETGASOL ENERGY E.I.R.L.,Gasolina Premium,21.19
2026-08-24,La Libertad,Trujillo,El Porvenir,EE SS GASOLINAS DE AMERICA SAC,Gasolina Regular,19.99
2026-08-24,La Libertad,Trujillo,El Porvenir,EMPRESA TRANSPORTES SALAVERRY EXPRESS SA,Gasolina Regular,20.29
2026-08-24,La Libertad,Trujillo,El Porvenir,MAQUINARIAS Y NEGOCIOS DIESEL S.A.C.,Gasolina Regular,20.69
2026-08-24,La Libertad,Trujillo,El Porvenir,MULTISERVICIOS WILMERCITO SAC,Gasolina Regular,20.79
2026-08-24,La Libertad,Trujillo,El Porvenir,PETGASOL ENERGY E.I.R.L.,Gasolina Regular,20.25
2026-08-24,La Libertad,Trujillo,El Porvenir,SERVICENTRO HIDROGAS S.A.C.,Gasolina Regular,20.99
2026-08-24,La Libertad,Trujillo,Huanchaco,ASTUR FUELS S.A.,Diesel DB5,25.89
2026-08-24,La Libertad,Trujillo,Huanchaco,COESTI SA  EESS ULTRACOM HUANCHAQUITO,Diesel DB5,25.45
2026-08-24,La Libertad,Trujillo,Huanchaco,COESTI SA ESS EL MILAGRO,Diesel DB5,25.99
2026-08-24,La Libertad,Trujillo,Huanchaco,COMERCIALIZADORA Y SERVICIOS BROTHER S.A.C.,Diesel DB5,24.50
2026-08-24,La Libertad,Trujillo,Huanchaco,CONSORCIO DE SERVICIOS SR S.A.C.,Diesel DB5,26.00
2026-08-24,La Libertad,Trujillo,Huanchaco,EMPRESA DE TRANSPORTES HUANCHACO S.A.,Diesel DB5,26.00
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS E INVERSIONES JIREH S.R.L.,Diesel DB5,24.15
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS EL MILAGRO SAC,Diesel DB5,24.90
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS EL REPOSO S.A.C.,Diesel DB5,24.05
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS SAN JOSE S.A.C.,Diesel DB5,24.69
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DON FERNANDO SAC,Diesel DB5,24.99
2026-08-24,La Libertad,Trujillo,Huanchaco,GRIFO OLEOCENTRO REYSAN E.I.R.L.,Diesel DB5,26.50
2026-08-24,La Libertad,Trujillo,Huanchaco,GUTIS GAS STATION S.A.C,Diesel DB5,26.90
2026-08-24,La Libertad,Trujillo,Huanchaco,INVERSIONES GALVEZ S.A.C.,Diesel DB5,24.94
2026-08-24,La Libertad,Trujillo,Huanchaco,MGM ESTACIONXPRESS,Diesel DB5,24.45
2026-08-24,La Libertad,Trujillo,Huanchaco,PETRONEX PERU S.A.C.,Diesel DB5,23.99
2026-08-24,La Libertad,Trujillo,Huanchaco,PETRORED S.A.C,Diesel DB5,23.74
2026-08-24,La Libertad,Trujillo,Huanchaco,REPSOL COMERCIAL S.A.C.,Diesel DB5,27.49
2026-08-24,La Libertad,Trujillo,Huanchaco,SERVICENTRO HUANCHACO,Diesel DB5,25.39
2026-08-24,La Libertad,Trujillo,Huanchaco,TRACOM PERU S.A.C.,Diesel DB5,25.59
2026-08-24,La Libertad,Trujillo,Huanchaco,COESTI SA  EESS ULTRACOM HUANCHAQUITO,Gasolina Premium,22.39
2026-08-24,La Libertad,Trujillo,Huanchaco,COESTI SA ESS EL MILAGRO,Gasolina Premium,22.19
2026-08-24,La Libertad,Trujillo,Huanchaco,COMERCIALIZADORA Y SERVICIOS BROTHER S.A.C.,Gasolina Premium,22.00
2026-08-24,La Libertad,Trujillo,Huanchaco,CONSORCIO DE SERVICIOS SR S.A.C.,Gasolina Premium,23.00
2026-08-24,La Libertad,Trujillo,Huanchaco,EMPRESA DE TRANSPORTES HUANCHACO S.A.,Gasolina Premium,23.30
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS E INVERSIONES JIREH S.R.L.,Gasolina Premium,21.85
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS EL MILAGRO SAC,Gasolina Premium,21.20
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS EL REPOSO S.A.C.,Gasolina Premium,20.99
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS SAN JOSE S.A.C.,Gasolina Premium,20.94
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DON FERNANDO SAC,Gasolina Premium,22.69
2026-08-24,La Libertad,Trujillo,Huanchaco,GRIFO OLEOCENTRO REYSAN E.I.R.L.,Gasolina Premium,24.45
2026-08-24,La Libertad,Trujillo,Huanchaco,GUTIS GAS STATION S.A.C,Gasolina Premium,23.40
2026-08-24,La Libertad,Trujillo,Huanchaco,INVERSIONES GALVEZ S.A.C.,Gasolina Premium,21.89
2026-08-24,La Libertad,Trujillo,Huanchaco,MGM ESTACIONXPRESS,Gasolina Premium,21.74
2026-08-24,La Libertad,Trujillo,Huanchaco,PETRONEX PERU S.A.C.,Gasolina Premium,20.45
2026-08-24,La Libertad,Trujillo,Huanchaco,PETRORED S.A.C,Gasolina Premium,20.39
2026-08-24,La Libertad,Trujillo,Huanchaco,REPSOL COMERCIAL S.A.C.,Gasolina Premium,22.99
2026-08-24,La Libertad,Trujillo,Huanchaco,SERVICENTRO HUANCHACO,Gasolina Premium,23.69
2026-08-24,La Libertad,Trujillo,Huanchaco,COESTI SA  EESS ULTRACOM HUANCHAQUITO,Gasolina Regular,20.99
2026-08-24,La Libertad,Trujillo,Huanchaco,COESTI SA ESS EL MILAGRO,Gasolina Regular,20.25
2026-08-24,La Libertad,Trujillo,Huanchaco,COMERCIALIZADORA Y SERVICIOS BROTHER S.A.C.,Gasolina Regular,20.90
2026-08-24,La Libertad,Trujillo,Huanchaco,CONSORCIO DE SERVICIOS SR S.A.C.,Gasolina Regular,21.90
2026-08-24,La Libertad,Trujillo,Huanchaco,EMPRESA DE TRANSPORTES HUANCHACO S.A.,Gasolina Regular,22.00
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS E INVERSIONES JIREH S.R.L.,Gasolina Regular,20.75
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS EL MILAGRO SAC,Gasolina Regular,20.20
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS EL REPOSO S.A.C.,Gasolina Regular,19.86
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DE SERVICIOS SAN JOSE S.A.C.,Gasolina Regular,19.99
2026-08-24,La Libertad,Trujillo,Huanchaco,ESTACION DON FERNANDO SAC,Gasolina Regular,20.59
2026-08-24,La Libertad,Trujillo,Huanchaco,GRIFO OLEOCENTRO REYSAN E.I.R.L.,Gasolina Regular,22.50
2026-08-24,La Libertad,Trujillo,Huanchaco,GUTIS GAS STATION S.A.C,Gasolina Regular,22.50
2026-08-24,La Libertad,Trujillo,Huanchaco,INVERSIONES GALVEZ S.A.C.,Gasolina Regular,20.89
2026-08-24,La Libertad,Trujillo,Huanchaco,MGM ESTACIONXPRESS,Gasolina Regular,20.56
2026-08-24,La Libertad,Trujillo,Huanchaco,PETRONEX PERU S.A.C.,Gasolina Regular,19.49
2026-08-24,La Libertad,Trujillo,Huanchaco,PETRORED S.A.C,Gasolina Regular,19.39
2026-08-24,La Libertad,Trujillo,Huanchaco,REPSOL COMERCIAL S.A.C.,Gasolina Regular,19.99
2026-08-24,La Libertad,Trujillo,Huanchaco,SERVICENTRO HUANCHACO,Gasolina Regular,21.87
2026-08-24,La Libertad,Trujillo,La Esperanza,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Diesel DB5,24.99
2026-08-24,La Libertad,Trujillo,La Esperanza,C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA,Diesel DB5,24.49
2026-08-24,La Libertad,Trujillo,La Esperanza,COESTI S.A EE SS LOS POSTES,Diesel DB5,25.09
2026-08-24,La Libertad,Trujillo,La Esperanza,CORPORACION MASIPE S.A.C.,Diesel DB5,25.50
2026-08-24,La Libertad,Trujillo,La Esperanza,GASOLES S.A.C.,Diesel DB5,23.99
2026-08-24,La Libertad,Trujillo,La Esperanza,PETRO PARQUE,Diesel DB5,24.99
2026-08-24,La Libertad,Trujillo,La Esperanza,PETRONEX PERU S.A.C.,Diesel DB5,23.99
2026-08-24,La Libertad,Trujillo,La Esperanza,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Gasolina Premium,22.15
2026-08-24,La Libertad,Trujillo,La Esperanza,C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA,Gasolina Premium,21.49
2026-08-24,La Libertad,Trujillo,La Esperanza,COESTI S.A EE SS LOS POSTES,Gasolina Premium,21.75
2026-08-24,La Libertad,Trujillo,La Esperanza,CORPORACION MASIPE S.A.C.,Gasolina Premium,22.50
2026-08-24,La Libertad,Trujillo,La Esperanza,GASOLES S.A.C.,Gasolina Premium,23.58
2026-08-24,La Libertad,Trujillo,La Esperanza,PETRO PARQUE,Gasolina Premium,22.15
2026-08-24,La Libertad,Trujillo,La Esperanza,PETRONEX PERU S.A.C.,Gasolina Premium,20.99
2026-08-24,La Libertad,Trujillo,La Esperanza,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Gasolina Regular,21.00
2026-08-24,La Libertad,Trujillo,La Esperanza,C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA,Gasolina Regular,20.49
2026-08-24,La Libertad,Trujillo,La Esperanza,COESTI S.A EE SS LOS POSTES,Gasolina Regular,20.09
2026-08-24,La Libertad,Trujillo,La Esperanza,CORPORACION MASIPE S.A.C.,Gasolina Regular,21.50
2026-08-24,La Libertad,Trujillo,La Esperanza,GASOLES S.A.C.,Gasolina Regular,22.76
2026-08-24,La Libertad,Trujillo,La Esperanza,PETRO PARQUE,Gasolina Regular,21.00
2026-08-24,La Libertad,Trujillo,La Esperanza,PETRONEX PERU S.A.C.,Gasolina Regular,19.99
2026-08-24,La Libertad,Trujillo,Laredo,COMBUSTIBLES SAN ANDRES E.I.R.L.,Diesel DB5,25.49
2026-08-24,La Libertad,Trujillo,Laredo,EMPRESA DE TRANSPORTES SENOR DE LA MISERICORDIA S.A.,Diesel DB5,18.40
2026-08-24,La Libertad,Trujillo,Laredo,ESTACION DE SERVICIOS CENTENARIO E.I.R.L.,Diesel DB5,24.39
2026-08-24,La Libertad,Trujillo,Laredo,GRIFOS EL CHE II S.R.L.,Diesel DB5,24.94
2026-08-24,La Libertad,Trujillo,Laredo,SERVICENTRO SANTA ELENA E.I.R.L.,Diesel DB5,24.99
2026-08-24,La Libertad,Trujillo,Laredo,COMBUSTIBLES SAN ANDRES E.I.R.L.,Gasolina Premium,21.69
2026-08-24,La Libertad,Trujillo,Laredo,ESTACION DE SERVICIOS CENTENARIO E.I.R.L.,Gasolina Premium,22.39
2026-08-24,La Libertad,Trujillo,Laredo,GRIFOS EL CHE II S.R.L.,Gasolina Premium,21.89
2026-08-24,La Libertad,Trujillo,Laredo,SERVICENTRO SANTA ELENA E.I.R.L.,Gasolina Premium,22.69
2026-08-24,La Libertad,Trujillo,Laredo,COMBUSTIBLES SAN ANDRES E.I.R.L.,Gasolina Regular,20.69
